Frame,Time,LinearDisplacement3,LinearDisplacement4,AngularDisplacement2,AngularVelocity1,AngularVelocity2,AngularVelocity3
1,0.000,5.0000E+03,5.0000E+03,9.0000E+01,0.0000E+00,0.0000E+00,0.0000E+00
2,0.011,5.0000E+03,5.0000E+03,9.0380E+01,-5.9286E-02,-3.5466E-06,-3.5466E-06
3,0.021,4.9999E+03,5.0000E+03,9.2360E+01,4.9060E-04,2.0399E-05,2.0404E-05
4,0.032,4.9998E+03,5.0000E+03,9.2145E+01,4.2278E-03,2.7195E-05,2.7195E-05
5,0.040,4.9997E+03,5.0000E+03,9.2012E+01,3.3783E-02,3.2329E-05,3.2329E-05
6,0.042,4.9996E+03,5.0000E+03,9.1981E+01,1.3922E-03,3.3016E-05,3.3026E-05
7,0.052,4.9994E+03,5.0000E+03,9.1866E+01,2.9571E-04,3.8594E-05,3.8595E-05
8,0.062,4.9992E+03,5.0000E+03,9.1826E+01,2.2392E-03,4.5089E-05,4.5087E-05
9,0.072,4.9989E+03,5.0000E+03,9.1637E+01,-8.5439E-05,4.6979E-05,4.6961E-05
10,0.080,4.9986E+03,5.0000E+03,9.1822E+01,4.4871E-03,5.8358E-05,5.8358E-05
11,0.082,4.9985E+03,5.0000E+03,9.1803E+01,-2.7549E-02,5.8962E-05,5.8969E-05
12,0.092,4.9982E+03,5.0000E+03,9.1253E+01,4.1528E-05,4.2666E-05,4.2654E-05
13,0.102,4.9977E+03,5.0000E+03,9.1115E+01,5.5369E-05,4.2362E-05,4.2362E-05
14,0.112,4.9972E+03,5.0000E+03,9.1190E+01,-5.8919E-03,4.9633E-05,4.9623E-05
15,0.120,4.9968E+03,5.0000E+03,9.1188E+01,1.9735E-03,5.2943E-05,5.2943E-05
16,0.122,4.9967E+03,5.0000E+03,9.1188E+01,3.7114E-02,5.3954E-05,5.3962E-05
17,0.133,4.9961E+03,5.0000E+03,9.1148E+01,2.0310E-03,5.6546E-05,5.6546E-05
18,0.143,4.9955E+03,5.0000E+03,9.1115E+01,6.7271E-05,5.9164E-05,5.9168E-05
19,0.153,4.9949E+03,5.0000E+03,9.1213E+01,7.4395E-05,6.8934E-05,6.8934E-05
20,0.160,4.9944E+03,5.0000E+03,9.1170E+01,7.7110E-05,6.9651E-05,6.9651E-05
21,0.163,4.9942E+03,5.0000E+03,9.1208E+01,7.0630E-03,7.3128E-05,7.3139E-05
22,0.173,4.9935E+03,5.0000E+03,9.1321E+01,8.2108E-05,8.4662E-05,8.4662E-05
23,0.183,4.9927E+03,5.0000E+03,9.1454E+01,1.2086E-04,9.8709E-05,9.8709E-05
24,0.193,4.9919E+03,5.0000E+03,9.1598E+01,-3.7537E-03,1.1444E-04,1.1444E-04
25,0.200,4.9912E+03,5.0000E+03,9.1514E+01,9.1541E-05,1.1246E-04,1.1246E-04
26,0.203,4.9910E+03,5.0000E+03,9.1510E+01,1.2959E-03,1.1392E-04,1.1392E-04
27,0.214,4.9900E+03,5.0000E+03,9.1649E+01,9.5773E-05,1.3130E-04,1.3130E-04
28,0.224,4.9890E+03,5.0000E+03,9.1580E+01,-6.3015E-03,1.3174E-04,1.3173E-04
29,0.234,4.9880E+03,5.0000E+03,9.1672E+01,1.0390E-04,1.4568E-04,1.4568E-04
30,0.240,4.9874E+03,5.0000E+03,9.1702E+01,1.1728E-04,1.5201E-04,1.5201E-04
31,0.244,4.9869E+03,5.0000E+03,9.1844E+01,3.1081E-02,1.6763E-04,1.6763E-04
32,0.254,4.9859E+03,5.0000E+03,9.1947E+01,-2.6457E-02,1.8439E-04,1.8438E-04
33,0.264,4.9847E+03,5.0000E+03,9.1950E+01,-2.2340E-03,1.9210E-04,1.9207E-04
34,0.274,4.9835E+03,5.0000E+03,9.1858E+01,1.1994E-04,1.9019E-04,1.9019E-04
35,0.280,4.9828E+03,5.0000E+03,9.1754E+01,2.1343E-04,1.8358E-04,1.8358E-04
36,0.284,4.9823E+03,5.0000E+03,9.1773E+01,8.7460E-03,1.8846E-04,1.8846E-04
37,0.294,4.9810E+03,5.0000E+03,9.1892E+01,-1.2362E-02,2.0839E-04,2.0837E-04
38,0.304,4.9797E+03,5.0000E+03,9.1888E+01,1.3984E-04,2.1517E-04,2.1517E-04
39,0.314,4.9784E+03,5.0000E+03,9.1905E+01,2.0391E-06,2.2416E-04,2.2416E-04
40,0.320,4.9776E+03,5.0000E+03,9.1900E+01,-9.2088E-03,2.2762E-04,2.2762E-04
41,0.324,4.9770E+03,5.0000E+03,9.1884E+01,4.0755E-03,2.2884E-04,2.2884E-04
42,0.334,4.9755E+03,5.0000E+03,9.1858E+01,-1.9371E-03,2.3271E-04,2.3271E-04
43,0.345,4.9740E+03,5.0000E+03,9.1887E+01,1.4876E-04,2.4384E-04,2.4384E-04
44,0.355,4.9725E+03,5.0000E+03,9.1995E+01,-1.6345E-02,2.6571E-04,2.6567E-04
45,0.360,4.9716E+03,5.0000E+03,9.1741E+01,1.6746E-04,2.3556E-04,2.3556E-04
46,0.365,4.9709E+03,5.0000E+03,9.1660E+01,1.8367E-03,2.2794E-04,2.2794E-04
47,0.375,4.9693E+03,5.0000E+03,9.1631E+01,1.4995E-03,2.3030E-04,2.3030E-04
48,0.385,4.9676E+03,5.0000E+03,9.1721E+01,2.1885E-04,2.5034E-04,2.5034E-04
49,0.395,4.9658E+03,5.0000E+03,9.1686E+01,1.1180E-04,2.5247E-04,2.5247E-04
50,0.400,4.9650E+03,5.0000E+03,9.1653E+01,1.6483E-04,2.5046E-04,2.5046E-04
51,0.405,4.9640E+03,5.0000E+03,9.1642E+01,5.8806E-03,2.5244E-04,2.5244E-04
52,0.415,4.9622E+03,5.0000E+03,9.1325E+01,1.7301E-04,2.0887E-04,2.0887E-04
53,0.425,4.9604E+03,5.0000E+03,9.1226E+01,2.2965E-04,1.9851E-04,1.9852E-04
54,0.435,4.9585E+03,5.0000E+03,9.1350E+01,-1.1141E-01,2.2394E-04,2.2394E-04
55,0.440,4.9576E+03,5.0000E+03,9.1410E+01,7.6492E-03,2.3672E-04,2.3672E-04
56,0.446,4.9565E+03,5.0000E+03,9.1269E+01,-2.9734E-05,2.1586E-04,2.1586E-04
57,0.456,4.9544E+03,5.0000E+03,9.1131E+01,2.3377E-04,1.9717E-04,1.9717E-04
58,0.466,4.9524E+03,5.0000E+03,9.1066E+01,-2.7240E-05,1.9108E-04,1.9108E-04
59,0.477,4.9503E+03,5.0000E+03,9.1168E+01,1.9401E-04,2.1402E-04,2.1402E-04
60,0.480,4.9496E+03,5.0000E+03,9.1078E+01,3.3258E-04,1.9907E-04,1.9907E-04
61,0.487,4.9482E+03,5.0000E+03,9.1101E+01,1.1320E-05,2.0634E-04,2.0634E-04
62,0.497,4.9459E+03,5.0000E+03,9.1162E+01,1.9483E-04,2.2325E-04,2.2325E-04
63,0.507,4.9437E+03,5.0000E+03,9.1007E+01,2.9556E-03,1.9799E-04,1.9799E-04
64,0.517,4.9415E+03,5.0000E+03,9.0979E+01,1.1929E-03,1.9687E-04,1.9687E-04
65,0.520,4.9408E+03,5.0000E+03,9.0977E+01,2.5833E-04,1.9763E-04,1.9763E-04
66,0.527,4.9392E+03,5.0000E+03,9.0860E+01,3.0657E-03,1.7640E-04,1.7640E-04
67,0.537,4.9368E+03,5.0000E+03,9.0837E+01,-5.3121E-02,1.7514E-04,1.7513E-04
68,0.547,4.9344E+03,5.0000E+03,9.0748E+01,2.1588E-04,1.6078E-04,1.6078E-04
69,0.557,4.9320E+03,5.0000E+03,9.0682E+01,2.1291E-04,1.4978E-04,1.4978E-04
70,0.560,4.9313E+03,5.0000E+03,9.0668E+01,2.6995E-04,1.4733E-04,1.4733E-04
71,0.567,4.9295E+03,5.0000E+03,9.0688E+01,4.4234E-03,1.5446E-04,1.5446E-04
72,0.577,4.9270E+03,5.0000E+03,9.0516E+01,-1.1012E-02,1.1853E-04,1.1853E-04
73,0.588,4.9242E+03,5.0000E+03,9.0479E+01,2.7567E-04,1.1271E-04,1.1271E-04
74,0.598,4.9216E+03,5.0000E+03,9.0467E+01,2.3963E-04,1.1229E-04,1.1229E-04
75,0.600,4.9212E+03,5.0000E+03,9.0465E+01,2.3308E-04,1.1218E-04,1.1218E-04
76,0.608,4.9189E+03,5.0000E+03,9.0522E+01,2.3688E-04,1.2778E-04,1.2778E-04
77,0.619,4.9163E+03,5.0000E+03,9.0538E+01,-1.7633E-02,1.3476E-04,1.3476E-04
78,0.629,4.9135E+03,5.0000E+03,9.0540E+01,3.1289E-04,1.3850E-04,1.3849E-04
79,0.639,4.9107E+03,5.0000E+03,9.0502E+01,2.5120E-04,1.3158E-04,1.3158E-04
80,0.640,4.9103E+03,5.0000E+03,9.0500E+01,2.4596E-04,1.3147E-04,1.3147E-04
81,0.649,4.9079E+03,5.0000E+03,9.0469E+01,8.4328E-03,1.2518E-04,1.2518E-04
82,0.659,4.9049E+03,5.0000E+03,9.0460E+01,8.0352E-04,1.2571E-04,1.2571E-04
83,0.669,4.9020E+03,5.0000E+03,9.0149E+01,3.0596E-04,4.1669E-05,4.1669E-05
84,0.679,4.8991E+03,5.0000E+03,9.0139E+01,2.7278E-04,3.9716E-05,3.9716E-05
85,0.680,4.8988E+03,5.0000E+03,9.0138E+01,3.4336E-04,3.9380E-05,3.9380E-05
86,0.689,4.8960E+03,5.0000E+03,9.0043E+01,2.7719E-04,1.2655E-05,1.2655E-05
87,0.699,4.8930E+03,5.0000E+03,9.0020E+01,9.5374E-03,6.1410E-06,6.1419E-06
88,0.709,4.8899E+03,5.0000E+03,8.9965E+01,2.9376E-04,-1.0875E-05,-1.0875E-05
89,0.719,4.8868E+03,5.0000E+03,8.9856E+01,5.9271E-03,-4.5023E-05,-4.5023E-05
90,0.720,4.8865E+03,5.0000E+03,8.9868E+01,-8.1562E-04,-4.1238E-05,-4.1238E-05
91,0.729,4.8836E+03,5.0000E+03,8.9831E+01,3.0045E-04,-5.3713E-05,-5.3713E-05
92,0.741,4.8800E+03,5.0000E+03,8.9775E+01,2.9142E-04,-7.3731E-05,-7.3731E-05
93,0.751,4.8767E+03,5.0000E+03,8.9765E+01,7.0943E-04,-7.8466E-05,-7.8466E-05
94,0.760,4.8736E+03,5.0000E+03,8.9797E+01,4.5992E-04,-6.8708E-05,-6.8708E-05
95,0.761,4.8734E+03,5.0000E+03,8.9769E+01,1.5784E-02,-7.8335E-05,-7.8335E-05
96,0.771,4.8699E+03,5.0000E+03,8.9720E+01,3.0799E-04,-9.7812E-05,-9.7812E-05
97,0.781,4.8665E+03,5.0000E+03,8.9727E+01,4.6328E-05,-9.7176E-05,-9.7176E-05
98,0.791,4.8630E+03,5.0000E+03,8.9704E+01,8.9999E-03,-1.0835E-04,-1.0835E-04
99,0.800,4.8599E+03,5.0000E+03,8.9689E+01,1.3950E-02,-1.1677E-04,-1.1677E-04
100,0.801,4.8594E+03,5.0000E+03,8.9677E+01,3.1158E-04,-1.2175E-04,-1.2175E-04
101,0.813,4.8552E+03,5.0000E+03,8.9640E+01,2.9273E-04,-1.3976E-04,-1.3976E-04
102,0.824,4.8515E+03,5.0000E+03,8.9624E+01,-9.6865E-04,-1.5054E-04,-1.5054E-04
103,0.835,4.8475E+03,5.0000E+03,8.9419E+01,-4.0568E-04,-2.3815E-04,-2.3815E-04
104,0.840,4.8455E+03,5.0000E+03,8.9405E+01,4.1885E-03,-2.4556E-04,-2.4556E-04
105,0.845,4.8438E+03,5.0000E+03,8.9381E+01,-3.6394E-03,-2.5737E-04,-2.5737E-04
106,0.855,4.8400E+03,5.0000E+03,8.9162E+01,-2.4587E-04,-3.5393E-04,-3.5393E-04
107,0.865,4.8363E+03,5.0000E+03,8.9108E+01,4.7783E-03,-3.8191E-04,-3.8191E-04
108,0.875,4.8324E+03,5.0000E+03,8.9070E+01,-6.2924E-04,-4.0714E-04,-4.0714E-04
109,0.880,4.8305E+03,5.0000E+03,8.9090E+01,3.4402E-04,-4.0180E-04,-4.0180E-04
110,0.885,4.8286E+03,5.0000E+03,8.8994E+01,-1.3870E-02,-4.4753E-04,-4.4753E-04
111,0.895,4.8247E+03,5.0000E+03,8.8941E+01,1.4835E-04,-4.8063E-04,-4.8063E-04
112,0.905,4.8207E+03,5.0000E+03,8.8850E+01,1.6161E-03,-5.3177E-04,-5.3177E-04
113,0.915,4.8167E+03,5.0000E+03,8.8826E+01,1.2445E-03,-5.5277E-04,-5.5277E-04
114,0.920,4.8147E+03,5.0000E+03,8.8780E+01,3.5931E-04,-5.7923E-04,-5.7923E-04
115,0.925,4.8127E+03,5.0000E+03,8.8720E+01,-2.9393E-02,-6.1194E-04,-6.1194E-04
116,0.935,4.8086E+03,5.0000E+03,8.8731E+01,3.5628E-04,-6.2293E-04,-6.2293E-04
117,0.945,4.8044E+03,5.0000E+03,8.8660E+01,-5.4449E-03,-6.6689E-04,-6.6689E-04
118,0.955,4.8003E+03,5.0000E+03,8.8625E+01,2.1927E-04,-6.9407E-04,-6.9407E-04
119,0.960,4.7983E+03,5.0000E+03,8.8624E+01,3.7612E-04,-7.0227E-04,-7.0227E-04
120,0.965,4.7960E+03,5.0000E+03,8.8637E+01,3.4733E-04,-7.0058E-04,-7.0058E-04
121,0.975,4.7917E+03,5.0000E+03,8.8618E+01,2.2262E-04,-7.2351E-04,-7.2351E-04
122,0.985,4.7874E+03,5.0000E+03,8.8616E+01,6.2453E-04,-7.4252E-04,-7.4252E-04
123,0.995,4.7831E+03,5.0000E+03,8.8553E+01,6.9649E-03,-7.8806E-04,-7.8806E-04
124,1.000,4.7811E+03,5.0000E+03,8.8501E+01,-3.3977E-03,-8.2113E-04,-8.2113E-04
125,1.006,4.7787E+03,5.0000E+03,8.8519E+01,3.8746E-04,-8.1751E-04,-8.1751E-04
126,1.016,4.7742E+03,5.0000E+03,8.8445E+01,3.5769E-03,-8.7703E-04,-8.7703E-04
127,1.026,4.7696E+03,5.0000E+03,8.8371E+01,4.3275E-04,-9.3981E-04,-9.3981E-04
128,1.036,4.7651E+03,5.0000E+03,8.8309E+01,1.8291E-03,-9.8894E-04,-9.8894E-04
129,1.040,4.7632E+03,5.0000E+03,8.8303E+01,3.9581E-04,-9.9840E-04,-9.9840E-04
130,1.046,4.7605E+03,5.0000E+03,8.8283E+01,2.0384E-03,-1.0197E-03,-1.0197E-03
131,1.056,4.7559E+03,5.0000E+03,8.8335E+01,3.4275E-04,-1.0042E-03,-1.0042E-03
132,1.066,4.7512E+03,5.0000E+03,8.8289E+01,4.3984E-03,-1.0473E-03,-1.0473E-03
133,1.076,4.7465E+03,5.0000E+03,8.8235E+01,-5.5678E-03,-1.0951E-03,-1.0951E-03
134,1.080,4.7447E+03,5.0000E+03,8.8144E+01,1.1182E-01,-1.1552E-03,-1.1552E-03
135,1.086,4.7417E+03,5.0000E+03,8.8070E+01,-8.2648E-04,-1.2109E-03,-1.2109E-03
136,1.096,4.7369E+03,5.0000E+03,8.8138E+01,5.7795E-03,-1.1884E-03,-1.1884E-03
137,1.106,4.7321E+03,5.0000E+03,8.8043E+01,1.9875E-02,-1.2681E-03,-1.2681E-03
138,1.116,4.7272E+03,5.0000E+03,8.8031E+01,-2.1151E-03,-1.2955E-03,-1.2955E-03
139,1.120,4.7254E+03,5.0000E+03,8.8036E+01,-3.5723E-02,-1.3014E-03,-1.3014E-03
140,1.126,4.7223E+03,5.0000E+03,8.7987E+01,4.3443E-04,-1.3454E-03,-1.3454E-03
141,1.136,4.7173E+03,5.0000E+03,8.7870E+01,-3.1982E-03,-1.4482E-03,-1.4482E-03
142,1.146,4.7123E+03,5.0000E+03,8.7831E+01,-1.7747E-03,-1.5096E-03,-1.5096E-03
143,1.156,4.7073E+03,5.0000E+03,8.7852E+01,1.3015E-03,-1.5202E-03,-1.5202E-03
144,1.160,4.7055E+03,5.0000E+03,8.7854E+01,4.6495E-04,-1.5258E-03,-1.5258E-03
145,1.166,4.7022E+03,5.0000E+03,8.7832E+01,2.0912E-03,-1.5617E-03,-1.5617E-03
146,1.176,4.6971E+03,5.0000E+03,8.7645E+01,1.2667E-03,-1.7245E-03,-1.7245E-03
147,1.186,4.6919E+03,5.0000E+03,8.7573E+01,9.1384E-04,-1.8033E-03,-1.8033E-03
148,1.196,4.6867E+03,5.0000E+03,8.7466E+01,4.0912E-03,-1.9069E-03,-1.9069E-03
149,1.200,4.6848E+03,5.0000E+03,8.7445E+01,6.2233E-04,-1.9339E-03,-1.9339E-03
150,1.206,4.6814E+03,5.0000E+03,8.7395E+01,-2.7456E-03,-1.9917E-03,-1.9917E-03
151,1.217,4.6760E+03,5.0000E+03,8.7353E+01,6.0754E-04,-2.0512E-03,-2.0512E-03
152,1.227,4.6706E+03,5.0000E+03,8.7313E+01,1.0402E-02,-2.1413E-03,-2.1413E-03
153,1.237,4.6648E+03,5.0000E+03,8.7334E+01,4.6327E-04,-2.1908E-03,-2.1908E-03
154,1.240,4.6634E+03,5.0000E+03,8.7281E+01,4.5693E-04,-2.2362E-03,-2.2362E-03
155,1.247,4.6594E+03,5.0000E+03,8.7286E+01,-2.0970E-02,-2.2758E-03,-2.2758E-03
156,1.258,4.6539E+03,5.0000E+03,8.7131E+01,9.6802E-03,-2.4389E-03,-2.4389E-03
157,1.268,4.6483E+03,5.0000E+03,8.7067E+01,-6.2125E-03,-2.5490E-03,-2.5490E-03
158,1.278,4.6427E+03,5.0000E+03,8.6989E+01,2.0709E-03,-2.6483E-03,-2.6483E-03
159,1.280,4.6414E+03,5.0000E+03,8.6984E+01,1.0455E-03,-2.6610E-03,-2.6610E-03
160,1.288,4.6371E+03,5.0000E+03,8.6989E+01,7.8250E-04,-2.6846E-03,-2.6846E-03
161,1.298,4.6314E+03,5.0000E+03,8.6956E+01,-3.3036E-02,-2.7477E-03,-2.7477E-03
162,1.308,4.6256E+03,5.0000E+03,8.6863E+01,3.4461E-04,-2.8819E-03,-2.8819E-03
163,1.318,4.6198E+03,5.0000E+03,8.6908E+01,-1.3601E-02,-2.9157E-03,-2.9157E-03
164,1.320,4.6186E+03,5.0000E+03,8.6868E+01,1.6360E-02,-2.9611E-03,-2.9611E-03
165,1.328,4.6139E+03,5.0000E+03,8.6708E+01,6.8938E-04,-3.1660E-03,-3.1660E-03
166,1.338,4.6080E+03,5.0000E+03,8.6631E+01,2.1202E-02,-3.2803E-03,-3.2803E-03
167,1.348,4.6020E+03,5.0000E+03,8.6586E+01,-3.7572E-02,-3.3878E-03,-3.3878E-03
168,1.358,4.5961E+03,5.0000E+03,8.6475E+01,3.0777E-03,-3.5383E-03,-3.5383E-03
169,1.360,4.5952E+03,5.0000E+03,8.6512E+01,-1.1768E-03,-3.5053E-03,-3.5053E-03
170,1.369,4.5899E+03,5.0000E+03,8.6604E+01,3.1173E-04,-3.4437E-03,-3.4437E-03
171,1.379,4.5839E+03,5.0000E+03,8.7008E+01,-5.7403E-03,-3.0752E-03,-3.0752E-03
172,1.389,4.5778E+03,5.0000E+03,8.6886E+01,7.8814E-02,-3.2278E-03,-3.2278E-03
173,1.399,4.5717E+03,5.0000E+03,8.6951E+01,-1.7854E-03,-3.1922E-03,-3.1922E-03
174,1.400,4.5710E+03,5.0000E+03,8.6960E+01,7.6822E-03,-3.1868E-03,-3.1868E-03
175,1.409,4.5655E+03,5.0000E+03,8.6893E+01,-1.3822E-02,-3.2874E-03,-3.2874E-03
176,1.419,4.5593E+03,5.0000E+03,8.7294E+01,3.1958E-03,-2.8986E-03,-2.8986E-03
177,1.429,4.5530E+03,5.0000E+03,8.7586E+01,-4.0328E-03,-2.6124E-03,-2.6124E-03
178,1.439,4.5467E+03,5.0000E+03,8.6960E+01,1.8564E-04,-3.1397E-03,-3.1397E-03
179,1.440,4.5461E+03,5.0000E+03,8.6956E+01,-5.5118E-03,-3.1474E-03,-3.1474E-03
180,1.449,4.5404E+03,5.0000E+03,8.6932E+01,-2.2058E-02,-3.2268E-03,-3.2268E-03
181,1.459,4.5340E+03,5.0000E+03,8.6879E+01,-1.9756E-02,-3.3319E-03,-3.3319E-03
182,1.470,4.5270E+03,5.0000E+03,8.7227E+01,5.5724E-03,-2.7586E-03,-2.7586E-03
183,1.480,4.5206E+03,5.0000E+03,8.7099E+01,9.8073E-03,-2.9233E-03,-2.9233E-03
184,1.480,4.5205E+03,5.0000E+03,8.7108E+01,-3.4523E-02,-2.9146E-03,-2.9146E-03
185,1.490,4.5139E+03,5.0000E+03,8.7023E+01,2.4000E-04,-3.0789E-03,-3.0789E-03
186,1.500,4.5073E+03,5.0000E+03,8.7046E+01,1.0291E-02,-3.1577E-03,-3.1577E-03
187,1.510,4.5007E+03,5.0000E+03,8.6745E+01,7.1861E-03,-3.2634E-03,-3.2634E-03
188,1.520,4.4943E+03,5.0000E+03,8.6776E+01,-1.5755E-02,-3.2743E-03,-3.2743E-03
189,1.520,4.4940E+03,5.0000E+03,8.6770E+01,1.1915E-02,-3.2820E-03,-3.2820E-03
190,1.530,4.4873E+03,5.0000E+03,8.6504E+01,1.0871E-03,-3.3296E-03,-3.3296E-03
191,1.541,4.4805E+03,5.0000E+03,8.6550E+01,8.2200E-04,-3.3249E-03,-3.3249E-03
192,1.551,4.4738E+03,5.0000E+03,8.6572E+01,7.7024E-03,-3.3554E-03,-3.3554E-03
193,1.560,4.4673E+03,5.0000E+03,8.6541E+01,3.3604E-03,-3.4517E-03,-3.4517E-03
194,1.561,4.4669E+03,5.0000E+03,8.6539E+01,2.6358E-04,-3.4553E-03,-3.4553E-03
195,1.571,4.4601E+03,5.0000E+03,8.6550E+01,2.1039E-03,-3.5341E-03,-3.5341E-03
196,1.581,4.4531E+03,5.0000E+03,8.6552E+01,1.3479E-02,-3.5838E-03,-3.5838E-03
197,1.591,4.4462E+03,5.0000E+03,8.6572E+01,9.8330E-03,-3.6229E-03,-3.6229E-03
198,1.600,4.4397E+03,5.0000E+03,8.6637E+01,5.8627E-04,-3.6228E-03,-3.6228E-03
199,1.601,4.4392E+03,5.0000E+03,8.6637E+01,1.8824E-03,-3.6238E-03,-3.6238E-03
200,1.611,4.4320E+03,5.0000E+03,8.6653E+01,2.0839E-03,-3.6569E-03,-3.6569E-03
201,1.621,4.4248E+03,5.0000E+03,8.6391E+01,6.4941E-03,-3.7430E-03,-3.7430E-03
202,1.631,4.4176E+03,5.0000E+03,8.6545E+01,6.4901E-03,-3.6591E-03,-3.6591E-03
203,1.640,4.4113E+03,5.0000E+03,8.6041E+01,1.4676E-02,-3.7851E-03,-3.7851E-03
204,1.641,4.4105E+03,5.0000E+03,8.6027E+01,1.6634E-02,-3.8046E-03,-3.8046E-03
205,1.651,4.4032E+03,5.0000E+03,8.6255E+01,9.5415E-05,-3.8301E-03,-3.8301E-03
206,1.661,4.3960E+03,5.0000E+03,8.6215E+01,5.4523E-05,-3.9397E-03,-3.9397E-03
207,1.671,4.3887E+03,5.0000E+03,8.6298E+01,-1.1611E-02,-3.9747E-03,-3.9747E-03
